Date,Value,type,state
197203,41.3,temperature,Maryland
197204,50.3,temperature,Maryland
197205,61.5,temperature,Maryland
197206,67.0,temperature,Maryland
197207,74.6,temperature,Maryland
197208,72.5,temperature,Maryland
197209,67.5,temperature,Maryland
197210,52.1,temperature,Maryland
197211,42.5,temperature,Maryland
197212,40.4,temperature,Maryland
197301,34.2,temperature,Maryland
197302,32.8,temperature,Maryland
197303,47.4,temperature,Maryland
197304,52.2,temperature,Maryland
197305,59.7,temperature,Maryland
197306,73.0,temperature,Maryland
197307,75.2,temperature,Maryland
197308,75.1,temperature,Maryland
197309,68.9,temperature,Maryland
197310,57.9,temperature,Maryland
197311,47.1,temperature,Maryland
197312,37.3,temperature,Maryland
197401,38.2,temperature,Maryland
197402,33.8,temperature,Maryland
197403,44.7,temperature,Maryland
197404,54.8,temperature,Maryland
197405,61.6,temperature,Maryland
197406,67.6,temperature,Maryland
197407,74.3,temperature,Maryland
197408,73.4,temperature,Maryland
197409,65.6,temperature,Maryland
197410,52.8,temperature,Maryland
197411,45.7,temperature,Maryland
197412,38.0,temperature,Maryland
197501,36.5,temperature,Maryland
197502,36.1,temperature,Maryland
197503,40.8,temperature,Maryland
197504,47.8,temperature,Maryland
197505,64.5,temperature,Maryland
197506,71.0,temperature,Maryland
197507,73.9,temperature,Maryland
197508,75.2,temperature,Maryland
197509,64.3,temperature,Maryland
197510,58.9,temperature,Maryland
197511,49.9,temperature,Maryland
197512,36.2,temperature,Maryland
197601,29.4,temperature,Maryland
197602,42.2,temperature,Maryland
197603,46.7,temperature,Maryland
197604,54.9,temperature,Maryland
197605,60.6,temperature,Maryland
197606,72.4,temperature,Maryland
197607,73.1,temperature,Maryland
197608,71.5,temperature,Maryland
197609,65.4,temperature,Maryland
197610,51.3,temperature,Maryland
197611,39.2,temperature,Maryland
197612,31.1,temperature,Maryland
197701,21.1,temperature,Maryland
197702,34.1,temperature,Maryland
197703,48.0,temperature,Maryland
197704,55.4,temperature,Maryland
197705,64.6,temperature,Maryland
197706,68.4,temperature,Maryland
197707,76.4,temperature,Maryland
197708,75.0,temperature,Maryland
197709,69.4,temperature,Maryland
197710,53.8,temperature,Maryland
197711,47.0,temperature,Maryland
197712,33.8,temperature,Maryland
197801,27.4,temperature,Maryland
197802,24.4,temperature,Maryland
197803,39.2,temperature,Maryland
197804,51.8,temperature,Maryland
197805,60.4,temperature,Maryland
197806,70.4,temperature,Maryland
197807,73.1,temperature,Maryland
197808,76.1,temperature,Maryland
197809,67.6,temperature,Maryland
197810,54.2,temperature,Maryland
197811,46.9,temperature,Maryland
197812,38.0,temperature,Maryland
197901,30.8,temperature,Maryland
197902,23.3,temperature,Maryland
197903,45.6,temperature,Maryland
197904,51.4,temperature,Maryland
197905,62.9,temperature,Maryland
197906,67.6,temperature,Maryland
197907,73.2,temperature,Maryland
197908,73.3,temperature,Maryland
197909,66.8,temperature,Maryland
197910,54.4,temperature,Maryland
197911,49.2,temperature,Maryland
197912,38.4,temperature,Maryland
198001,32.3,temperature,Maryland
198002,29.9,temperature,Maryland
198003,40.1,temperature,Maryland
198004,53.6,temperature,Maryland
198005,64.0,temperature,Maryland
198006,68.7,temperature,Maryland
198007,76.4,temperature,Maryland
198008,76.3,temperature,Maryland
198009,70.4,temperature,Maryland
198010,54.0,temperature,Maryland
198011,42.5,temperature,Maryland
198012,34.3,temperature,Maryland
198101,26.6,temperature,Maryland
198102,37.4,temperature,Maryland
198103,40.5,temperature,Maryland
198104,56.0,temperature,Maryland
198105,60.9,temperature,Maryland
198106,72.5,temperature,Maryland
198107,74.9,temperature,Maryland
198108,71.5,temperature,Maryland
198109,65.5,temperature,Maryland
198110,52.8,temperature,Maryland
198111,45.0,temperature,Maryland
198112,33.5,temperature,Maryland
198201,25.4,temperature,Maryland
198202,34.6,temperature,Maryland
198203,42.0,temperature,Maryland
198204,50.0,temperature,Maryland
198205,64.6,temperature,Maryland
198206,68.5,temperature,Maryland
198207,75.3,temperature,Maryland
198208,70.8,temperature,Maryland
198209,65.9,temperature,Maryland
198210,55.9,temperature,Maryland
198211,48.0,temperature,Maryland
198212,42.0,temperature,Maryland
198301,33.5,temperature,Maryland
198302,34.4,temperature,Maryland
198303,44.6,temperature,Maryland
198304,50.3,temperature,Maryland
198305,60.6,temperature,Maryland
198306,70.7,temperature,Maryland
198307,76.5,temperature,Maryland
198308,75.9,temperature,Maryland
198309,67.7,temperature,Maryland
198310,56.6,temperature,Maryland
198311,46.4,temperature,Maryland
198312,32.7,temperature,Maryland
198401,27.8,temperature,Maryland
198402,39.7,temperature,Maryland
198403,37.5,temperature,Maryland
198404,50.8,temperature,Maryland
198405,61.4,temperature,Maryland
198406,72.2,temperature,Maryland
198407,73.2,temperature,Maryland
198408,74.2,temperature,Maryland
198409,64.4,temperature,Maryland
198410,61.6,temperature,Maryland
198411,43.4,temperature,Maryland
198412,43.6,temperature,Maryland
198501,27.9,temperature,Maryland
198502,34.8,temperature,Maryland
198503,45.2,temperature,Maryland
198504,56.7,temperature,Maryland
198505,64.3,temperature,Maryland
198506,69.2,temperature,Maryland
198507,74.8,temperature,Maryland
198508,73.1,temperature,Maryland
198509,67.8,temperature,Maryland
198510,58.6,temperature,Maryland
198511,51.7,temperature,Maryland
198512,33.1,temperature,Maryland
198601,32.4,temperature,Maryland
198602,32.6,temperature,Maryland
198603,44.0,temperature,Maryland
198604,53.1,temperature,Maryland
198605,64.8,temperature,Maryland
198606,72.4,temperature,Maryland
198607,77.4,temperature,Maryland
198608,71.9,temperature,Maryland
198609,67.5,temperature,Maryland
198610,57.8,temperature,Maryland
198611,44.0,temperature,Maryland
198612,37.0,temperature,Maryland
198701,31.3,temperature,Maryland
198702,32.7,temperature,Maryland
198703,44.5,temperature,Maryland
198704,51.6,temperature,Maryland
198705,64.0,temperature,Maryland
198706,73.4,temperature,Maryland
198707,78.4,temperature,Maryland
198708,74.8,temperature,Maryland
198709,68.3,temperature,Maryland
198710,51.2,temperature,Maryland
198711,47.6,temperature,Maryland
198712,38.5,temperature,Maryland
198801,27.8,temperature,Maryland
198802,34.8,temperature,Maryland
198803,43.8,temperature,Maryland
198804,51.1,temperature,Maryland
198805,62.5,temperature,Maryland
198806,71.2,temperature,Maryland
198807,78.0,temperature,Maryland
198808,77.0,temperature,Maryland
198809,65.3,temperature,Maryland
198810,50.7,temperature,Maryland
198811,46.2,temperature,Maryland
198812,35.6,temperature,Maryland
198901,37.0,temperature,Maryland
198902,35.0,temperature,Maryland
198903,42.8,temperature,Maryland
198904,51.2,temperature,Maryland
198905,60.9,temperature,Maryland
198906,73.2,temperature,Maryland
198907,75.0,temperature,Maryland
198908,73.2,temperature,Maryland
198909,67.6,temperature,Maryland
198910,57.2,temperature,Maryland
198911,44.8,temperature,Maryland
198912,24.6,temperature,Maryland
199001,40.6,temperature,Maryland
199002,41.9,temperature,Maryland
199003,46.8,temperature,Maryland
199004,53.5,temperature,Maryland
199005,61.0,temperature,Maryland
199006,71.3,temperature,Maryland
199007,76.1,temperature,Maryland
199008,73.1,temperature,Maryland
199009,65.8,temperature,Maryland
199010,59.6,temperature,Maryland
199011,48.4,temperature,Maryland
199012,41.2,temperature,Maryland
199101,34.6,temperature,Maryland
199102,39.6,temperature,Maryland
199103,45.6,temperature,Maryland
199104,54.9,temperature,Maryland
199105,68.8,temperature,Maryland
199106,72.4,temperature,Maryland
199107,77.5,temperature,Maryland
199108,75.7,temperature,Maryland
199109,66.9,temperature,Maryland
199110,56.9,temperature,Maryland
199111,45.5,temperature,Maryland
199112,39.5,temperature,Maryland
199201,35.2,temperature,Maryland
199202,37.5,temperature,Maryland
199203,41.4,temperature,Maryland
199204,52.2,temperature,Maryland
199205,59.2,temperature,Maryland
199206,68.0,temperature,Maryland
199207,75.4,temperature,Maryland
199208,70.7,temperature,Maryland
199209,66.4,temperature,Maryland
199210,53.1,temperature,Maryland
199211,45.9,temperature,Maryland
199212,36.8,temperature,Maryland
199301,36.9,temperature,Maryland
199302,31.4,temperature,Maryland
199303,39.2,temperature,Maryland
199304,51.9,temperature,Maryland
199305,64.0,temperature,Maryland
199306,71.0,temperature,Maryland
199307,78.3,temperature,Maryland
199308,75.3,temperature,Maryland
199309,67.7,temperature,Maryland
199310,54.7,temperature,Maryland
199311,45.6,temperature,Maryland
199312,34.6,temperature,Maryland
199401,26.0,temperature,Maryland
199402,32.8,temperature,Maryland
199403,41.7,temperature,Maryland
199404,57.9,temperature,Maryland
199405,59.3,temperature,Maryland
199406,74.3,temperature,Maryland
199407,77.4,temperature,Maryland
199408,71.6,temperature,Maryland
199409,65.6,temperature,Maryland
199410,54.6,temperature,Maryland
199411,50.1,temperature,Maryland
199412,41.0,temperature,Maryland
199501,36.6,temperature,Maryland
199502,31.7,temperature,Maryland
199503,45.7,temperature,Maryland
199504,52.8,temperature,Maryland
199505,61.9,temperature,Maryland
199506,71.2,temperature,Maryland
199507,77.6,temperature,Maryland
199508,76.4,temperature,Maryland
199509,66.9,temperature,Maryland
199510,59.0,temperature,Maryland
199511,40.9,temperature,Maryland
199512,32.0,temperature,Maryland
199601,30.6,temperature,Maryland
199602,34.1,temperature,Maryland
199603,38.7,temperature,Maryland
199604,53.4,temperature,Maryland
199605,60.4,temperature,Maryland
199606,72.4,temperature,Maryland
199607,73.5,temperature,Maryland
199608,72.6,temperature,Maryland
199609,67.2,temperature,Maryland
199610,56.0,temperature,Maryland
199611,40.4,temperature,Maryland
199612,39.6,temperature,Maryland
199701,33.3,temperature,Maryland
199702,40.0,temperature,Maryland
199703,44.9,temperature,Maryland
199704,50.4,temperature,Maryland
199705,59.1,temperature,Maryland
199706,69.3,temperature,Maryland
199707,75.7,temperature,Maryland
199708,72.7,temperature,Maryland
199709,66.3,temperature,Maryland
199710,55.9,temperature,Maryland
199711,43.2,temperature,Maryland
199712,37.7,temperature,Maryland
199801,40.3,temperature,Maryland
199802,40.5,temperature,Maryland
199803,44.9,temperature,Maryland
199804,55.1,temperature,Maryland
199805,65.3,temperature,Maryland
199806,70.6,temperature,Maryland
199807,75.4,temperature,Maryland
199808,75.1,temperature,Maryland
199809,71.5,temperature,Maryland
199810,57.0,temperature,Maryland
199811,46.7,temperature,Maryland
199812,41.7,temperature,Maryland
199901,36.1,temperature,Maryland
199902,37.5,temperature,Maryland
199903,41.0,temperature,Maryland
199904,53.5,temperature,Maryland
199905,63.2,temperature,Maryland
199906,71.3,temperature,Maryland
199907,78.9,temperature,Maryland
199908,75.0,temperature,Maryland
199909,67.4,temperature,Maryland
199910,54.8,temperature,Maryland
199911,50.7,temperature,Maryland
199912,39.1,temperature,Maryland
200001,32.5,temperature,Maryland
200002,38.7,temperature,Maryland
200003,48.4,temperature,Maryland
200004,52.7,temperature,Maryland
200005,64.9,temperature,Maryland
200006,72.4,temperature,Maryland
200007,72.0,temperature,Maryland
200008,72.6,temperature,Maryland
200009,65.7,temperature,Maryland
200010,57.2,temperature,Maryland
200011,43.3,temperature,Maryland
200012,29.2,temperature,Maryland
200101,32.2,temperature,Maryland
200102,38.0,temperature,Maryland
200103,40.4,temperature,Maryland
200104,54.5,temperature,Maryland
200105,62.6,temperature,Maryland
200106,72.4,temperature,Maryland
200107,72.3,temperature,Maryland
200108,76.0,temperature,Maryland
200109,65.6,temperature,Maryland
200110,56.5,temperature,Maryland
200111,50.8,temperature,Maryland
200112,42.6,temperature,Maryland
200201,39.0,temperature,Maryland
200202,39.8,temperature,Maryland
200203,45.4,temperature,Maryland
200204,56.6,temperature,Maryland
200205,62.0,temperature,Maryland
200206,73.0,temperature,Maryland
200207,77.6,temperature,Maryland
200208,77.2,temperature,Maryland
200209,69.4,temperature,Maryland
200210,56.3,temperature,Maryland
200211,44.7,temperature,Maryland
200212,34.3,temperature,Maryland
200301,28.6,temperature,Maryland
200302,31.0,temperature,Maryland
200303,44.4,temperature,Maryland
200304,52.6,temperature,Maryland
200305,59.7,temperature,Maryland
200306,69.5,temperature,Maryland
200307,75.5,temperature,Maryland
200308,76.1,temperature,Maryland
200309,67.8,temperature,Maryland
200310,54.7,temperature,Maryland
200311,50.6,temperature,Maryland
200312,36.5,temperature,Maryland
200401,28.1,temperature,Maryland
200402,34.5,temperature,Maryland
200403,45.6,temperature,Maryland
200404,54.3,temperature,Maryland
200405,69.3,temperature,Maryland
200406,70.8,temperature,Maryland
200407,75.5,temperature,Maryland
200408,73.5,temperature,Maryland
200409,68.7,temperature,Maryland
200410,55.7,temperature,Maryland
200411,48.3,temperature,Maryland
200412,37.7,temperature,Maryland
200501,33.9,temperature,Maryland
200502,36.5,temperature,Maryland
200503,39.7,temperature,Maryland
200504,54.7,temperature,Maryland
200505,58.7,temperature,Maryland
200506,72.8,temperature,Maryland
200507,77.6,temperature,Maryland
200508,77.0,temperature,Maryland
200509,71.1,temperature,Maryland
200510,57.8,temperature,Maryland
200511,48.5,temperature,Maryland
200512,33.7,temperature,Maryland
200601,41.1,temperature,Maryland
200602,36.1,temperature,Maryland
200603,44.3,temperature,Maryland
200604,56.3,temperature,Maryland
200605,62.1,temperature,Maryland
200606,71.6,temperature,Maryland
200607,77.6,temperature,Maryland
200608,76.9,temperature,Maryland
200609,65.3,temperature,Maryland
200610,55.0,temperature,Maryland
200611,49.1,temperature,Maryland
200612,42.8,temperature,Maryland
200701,38.5,temperature,Maryland
200702,28.3,temperature,Maryland
200703,44.9,temperature,Maryland
200704,51.1,temperature,Maryland
200705,64.6,temperature,Maryland
200706,72.6,temperature,Maryland
200707,75.4,temperature,Maryland
200708,76.3,temperature,Maryland
200709,69.6,temperature,Maryland
200710,63.3,temperature,Maryland
200711,45.6,temperature,Maryland
200712,38.1,temperature,Maryland
200801,35.7,temperature,Maryland
200802,37.2,temperature,Maryland
200803,44.8,temperature,Maryland
200804,55.6,temperature,Maryland
200805,60.4,temperature,Maryland
200806,74.3,temperature,Maryland
200807,76.2,temperature,Maryland
200808,72.6,temperature,Maryland
200809,68.8,temperature,Maryland
200810,55.2,temperature,Maryland
200811,44.4,temperature,Maryland
200812,38.6,temperature,Maryland
200901,29.3,temperature,Maryland
200902,37.2,temperature,Maryland
200903,43.1,temperature,Maryland
200904,54.8,temperature,Maryland
